"Topic","Sentiment","TweetId","TweetDate","TweetText"
"google","irrelevant","126528658834853888","Wed Oct 19 05:22:37 +0000 2011","#Google начал ""масштабную зачистку"" сервисов http://t.co/1vRAuo8S"
"apple","neutral","126405160934178816","Tue Oct 18 21:11:53 +0000 2011","@Apple will be rolling out iPhone 4S to more than 20 more countries by the end of the month."
"microsoft","neutral","126789806905769984","Wed Oct 19 22:40:20 +0000 2011","Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/lpb9n510 #Microsoft #beta"
"twitter","neutral","126868465377226752","Thu Oct 20 03:56:01 +0000 2011","So what #twitter needs is a ""save tweet"" text function. So I could ""st @xyz 5"" to save the 5th most recent msg on twitter site to read later"
"microsoft","neutral","126791726559010816","Wed Oct 19 22:47:57 +0000 2011","Just installed Windows 7 Ultimate Service Pack 1 with IE9. It looks like IE9 is trying to look like Chrome. #windows7 #ie9 #microsoft #ie8"
"google","irrelevant","126531519824142337","Wed Oct 19 05:33:59 +0000 2011","RT @ishpconsult: Der langsame Tod von SEO?? #Google-Suche  für eingeloggte User verschlüsselt - http://t.co/OlORx2Pc #marketing  #search..."
"twitter","neutral","126882653893967872","Thu Oct 20 04:49:16 +0000 2011","Boaa noite #twitter *-*"
"google","neutral","126498593770184704","Wed Oct 19 03:23:09 +0000 2011","#Android #Google Galaxy Nexus Press Release http://t.co/JKrzYGBO #DhilipSiva"
"google","irrelevant","126533682273071105","Wed Oct 19 05:42:35 +0000 2011","AsiaClassifiedToday: AdAsia 2011: A heavy dose for the creative minds - http://t.co/ZJ9k6FW6: A... http://t.co/BVaY8XPB #asia #google #ads"
"twitter","neutral","126873866575425536","Thu Oct 20 04:14:21 +0000 2011","«@BigBellyBigCuz RT @Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.»"
"google","positive","126487844830191617","Wed Oct 19 02:40:26 +0000 2011","New Galaxy Nexus: App Improvements - Gmail  offline search of last 30 days  #nexus #samsung #google #android bit.ly/nEJbyE"
"microsoft","neutral","126598871760642048","Wed Oct 19 10:01:37 +0000 2011","Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon “Got #Microsoft“? http://t.co/CStd8cPM #humor #foodie #microsoft"
"google","neutral","126524290945384449","Wed Oct 19 05:05:16 +0000 2011","The new Samsung Galaxy nexus..
"twitter","positive","126863821594832897","Thu Oct 20 03:34:26 +0000 2011","Dear #twitter I have missed you. Promise i'll keep in touch more often"
"google","positive","126493141271449600","Wed Oct 19 03:01:29 +0000 2011","RT @SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung"
"microsoft","negative","126579470424473600","Wed Oct 19 08:44:32 +0000 2011","#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you..."
"microsoft","neutral","126619258099744768","Wed Oct 19 11:22:38 +0000 2011","#Microsoft chief admits lucky escape from buying Yahoo! http://t.co/xOqL8Wqh"
"twitter","irrelevant","126862536162295808","Thu Oct 20 03:29:20 +0000 2011","tenho que ir dormir mais o #twitter naum deixa :S"
"twitter","irrelevant","126872919480610816","Thu Oct 20 04:10:35 +0000 2011","@Brandon_Solano hahaha, ve pues xD Ok bye' de #twitter ILTSM!' (LL' &lt;3"
"google","neutral","126496802634612736","Wed Oct 19 03:16:02 +0000 2011","RT @dalmaer: WebGL infinite bookcase UI http://t.co/bvu1qtkT #google"
"microsoft","negative","126570851389800448","Wed Oct 19 08:10:17 +0000 2011","#Skype often crashing: #microsoft, what are you doing?"
"twitter","irrelevant","126865416671862785","Thu Oct 20 03:40:47 +0000 2011","Con tanto estudio me olvide de #twitter"
"twitter","neutral","126859340622725120","Thu Oct 20 03:16:38 +0000 2011","My #twitter age is 285 days 8 hours 52 minutes 38 seconds. Find out yours at http://t.co/q5mvW7VF #twittertime"
"twitter","negative","126862065649459200","Thu Oct 20 03:27:28 +0000 2011","So much garbage. #Twitter"
"apple","neutral","125184976579862530","Sat Oct 15 12:23:18 +0000 2011","One of the great #entrepreneurs has died. #Steve #Jobs has passed away. Our hearts go out to his family and everyone at @Apple"
"apple","negative","126030936084189184","Mon Oct 17 20:24:51 +0000 2011","Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread"
"twitter","irrelevant","126864259027181568","Thu Oct 20 03:36:11 +0000 2011","Este #TWITTER se esta saturando mucho:@"
"twitter","neutral","126867260106227713","Thu Oct 20 03:48:06 +0000 2011","- Ima Addicted To #Twitter."
"google","irrelevant","126489892678144000","Wed Oct 19 02:48:35 +0000 2011","Panoramique implémenté :o #android #google #nexusprime &lt;3 j'ai envie du tel mnt"
"twitter","irrelevant","126878294867058688","Thu Oct 20 04:31:57 +0000 2011","My #Twitter #Diary مذكرات تويتري is out! http://t.co/JLsrgOXI ▸ Top stories today via @socialwediatips"
&gt;("
"microsoft","neutral","126746562062848001","Wed Oct 19 19:48:29 +0000 2011","When are they going to drop the charade and list Steve Ballmer as one of the producers of Hawaii Five-O? #productplacement #microsoft #ftl"
"google","neutral","126513429103128577","Wed Oct 19 04:22:06 +0000 2011","Ballmer also said that the company has a ""variety of different ways"" to respond to Hangouts, the group ... http://t.co/brBjtB86 #Google+"
"apple","negative","125712104253702146","Sun Oct 16 23:17:55 +0000 2011","@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing."
"microsoft","irrelevant","126775015021625346","Wed Oct 19 21:41:33 +0000 2011","Qué poco me gusta el botón ""Me Gusta"" http://t.co/TDZ8z1uu #web #microsoft #tecnologia #web"
"twitter","irrelevant","126857421321797634","Thu Oct 20 03:09:00 +0000 2011","uff... así con el #twitter... nada que hacer al respecto #anoquesociólogo"
"twitter","irrelevant","126875011221946368","Thu Oct 20 04:18:54 +0000 2011","RT @Kcyoungboss: RT @nine_oh SIMPLY DA BEST ON #TWITTER MY TWEEPS @Kcyoungboss @JenniferWarters @TONYTECH818 @Kozak2012 @3010lys @TheLeg ..."
"twitter","irrelevant","126874719772356608","Thu Oct 20 04:17:45 +0000 2011","Eita q o povo do #twitter foi todos dormir!!!"
"google","negative","126491502493962240","Wed Oct 19 02:54:58 +0000 2011","The #Google guys are illustrating the perils of a live demonstration admirably. #GalaxyNexus #ICS #Android"
"google","positive","126489848004608000","Wed Oct 19 02:48:24 +0000 2011","New Galaxy Nexus: App Improvements -  Inbuilt Panoramic Pictures #nexus #samsung #google #android bit.ly/nEJbyE"
"twitter","neutral","126862902325022720","Thu Oct 20 03:30:47 +0000 2011","37 Ways to Use #Twitter for Business	http://t.co/HGhMpoSE"
"microsoft","irrelevant","126774982935187456","Wed Oct 19 21:41:25 +0000 2011","RT @raZcacielo: #Bill_Gates llamado a declarar por un antiguo caso de monopolio contra #Microsoft http://t.co/DZ9ZqCgX"
"twitter","irrelevant","126882562202271744","Thu Oct 20 04:48:54 +0000 2011","Me estoy jeteando, pero no puedo dejarte, #Twitter"
"google","positive","126486849706401792","Wed Oct 19 02:36:29 +0000 2011","The Samsung Galaxy Nexus and Ice Cream Sandwich are sick! #android #icecreamsandwich #google"
"microsoft","irrelevant","126546908142501888","Wed Oct 19 06:35:08 +0000 2011","#game #microsoft #gamer #new experience #halo 2 #microsoft insider #halo 2 hacks #beta test team http://t.co/uk8sW8HZ Halo 2 Hacks"
"microsoft","neutral","126743096896655362","Wed Oct 19 19:34:43 +0000 2011","Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online, #Office365, #CRM, #Azure. http://t.co/3bL6rh5v"
"twitter","neutral","126881589606105089","Thu Oct 20 04:45:02 +0000 2011","RT @twinkleG_ray: Quit acting all hard. It's only #twitter"
"google","irrelevant","126488427779727360","Wed Oct 19 02:42:45 +0000 2011","デフォでデータ通信制御？　#android #google"
"microsoft","neutral","126467278144413696","Wed Oct 19 01:18:43 +0000 2011","#Microsoft shows 'touch screen' for any surface | Nanotech - The Circuits Blog - CNET News http://t.co/qwhoCf5T via @cnet"
"microsoft","neutral","126749567428468736","Wed Oct 19 20:00:26 +0000 2011","Vertical Solutions is giving away a #microsoft office pro pack at the #2011solutions conference! Stop by their booth for a chance to win!"
"microsoft","neutral","126691604839927808","Wed Oct 19 16:10:07 +0000 2011","#Breakfast at #Microsoft with #PMs in SF 10/25: http://t.co/JXpUVecS"
"google","neutral","126504115508494337","Wed Oct 19 03:45:06 +0000 2011","Galaxy Nexus – the first Ice Cream Sandwich phone coming to Verizon http://t.co/BiPvBdxz  #android #google"
"twitter","neutral","126868429864046592","Thu Oct 20 03:52:45 +0000 2011","RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking"
"microsoft","neutral","126773458519605248","Wed Oct 19 21:35:22 +0000 2011","@lukerussell1 #iWantAnAutomaticPromotion and we'll be running #Microsoft before you know it."
"microsoft","neutral","126705130681794560","Wed Oct 19 17:03:51 +0000 2011","New post: Touch Everywhere http://t.co/KKDup8v1 #microsoft #research #touch"
"google","irrelevant","126487974975242240","Wed Oct 19 02:40:57 +0000 2011","RT @twandroid: La prise de captures d'écran est officialisée !!!!!! #google #nexusprime"
"microsoft","neutral","126647558469722112","Wed Oct 19 13:15:05 +0000 2011","#Microsoft Community Blogs The 7/365 Review - The Cloud's Impact on Business http://t.co/gPB2MjFW"
"apple","negative","126310645443461121","Tue Oct 18 14:56:19 +0000 2011","Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber"
"apple","negative","126221894126022656","Tue Oct 18 09:03:39 +0000 2011","Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???"
"twitter","neutral","126872982315474945","Thu Oct 20 04:10:50 +0000 2011","Ok so my #EX girlfriend hacked my #TWITTER this should be funny"
"google","irrelevant","126513706912841729","Wed Oct 19 04:23:12 +0000 2011","RT @esmandau: BREAKING NEWS: Samsung Filtra Accidentalmente la foto del Galaxy Nexus http://t.co/vEgkjIfQ #Android #GalaxyNexus #Google"
@apple sux without steve"
"twitter","neutral","126880223433195520","Thu Oct 20 04:39:37 +0000 2011","@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US"
"twitter","neutral","126872290968338432","Thu Oct 20 04:08:06 +0000 2011","@SusanFelicity Many people pay little attention to important issues. I strongly believe social media, like #twitter, is changing this."

"google","neutral","126509619819462657","Wed Oct 19 04:06:58 +0000 2011","#Facebook vs. #Google+ : Which #SocialMedia Platform is the Best for You? | @customerthink http://t.co/QqkviaAn"
"google","neutral","126521718272573440","Wed Oct 19 04:55:02 +0000 2011","Samsung Galaxy Nexus vs. Galaxy S II, Nexus One and Nexus S (macro hands-on) http://t.co/F9l7GnWT #Google #NexusS"
"microsoft","neutral","126707601504346112","Wed Oct 19 17:13:40 +0000 2011","#Microsoft, Steve Ballmer, speaks at Web 2.0 Summit in San Francisco: http://t.co/awtf2xJW #Bing #Android #Google #Apple #Amazon"
"google","positive","126494344566943744","Wed Oct 19 03:06:16 +0000 2011","#Google + #Samsung = Perfect #Icecream sandwich #GalaxyNexus"
"twitter","irrelevant","126870873176150017","Thu Oct 20 04:02:27 +0000 2011","RT @SaeldesN: @AndeersonF_ è Nóis Indicar eu ai no teu #twitter Pra Galera Seguir Pode Ser ' ?"
"microsoft","neutral","126795009986002946","Wed Oct 19 23:01:00 +0000 2011","Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/Hfzf2cJe via @calumo"
"twitter","irrelevant","126880815928975360","Thu Oct 20 04:41:58 +0000 2011","só vejo @DadynhaSantos dando #RT em conversas no #twitter --'"
"twitter","neutral","126874909933711361","Thu Oct 20 04:18:30 +0000 2011","@natemarozzi that's what #Twitter is for"
A little strange or am I reading too much ..."

"apple","neutral","126134865887363072","Tue Oct 18 03:17:50 +0000 2011","""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/r0WYm1jX #PampersHelloApps"""
"apple","negative","125277260872822786","Sat Oct 15 18:30:01 +0000 2011","90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas."
"google","neutral","126490712299675649","Wed Oct 19 02:51:50 +0000 2011","Google officially announces Ice Cream Sandwich http://t.co/u702sosO  #android #google"

"apple","irrelevant","125653144993660928","Sun Oct 16 19:23:38 +0000 2011","@apple - dette blir for dumt. http://t.co/zqKMkq91"
"google","irrelevant","126526019208351744","Wed Oct 19 05:12:08 +0000 2011","HANBELL SCREW COMPRESSORS MAINTENANCE MANUAL pdf ebook:  http://t.co/m4T1kxiz #google"
"apple","neutral","126328424624160768","Tue Oct 18 16:06:58 +0000 2011","Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"twitter","irrelevant","126870669492359169","Thu Oct 20 04:01:39 +0000 2011","@AndeersonF_ è Nóis Indicar eu ai no teu #twitter Pra Galera Seguir Pode Ser ' ?"
"microsoft","neutral","126701318978019328","Wed Oct 19 16:48:43 +0000 2011","New #70-680 #Exam #Questions are available @techxams http://t.co/S0VxsRuU #Microsoft"
"twitter","irrelevant","126883074888826880","Thu Oct 20 04:50:57 +0000 2011","PartyLiveFree #TWITTER FOLLOWERS, #FACEBOOK LIKES, YOUTUBE VIEWS, EMAIL BLASTS, ETC. http://t.co/fJ8BigTe"
"google","irrelevant","126495208505479168","Wed Oct 19 03:09:42 +0000 2011","今日発表だった＾ﾛ＾　 #Android4.0 #Google"
"google","negative","126516408317251585","Wed Oct 19 04:33:56 +0000 2011","Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google"
"google","neutral","126496131374006272","Wed Oct 19 03:13:22 +0000 2011","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/DGGsNOh2"
"apple","neutral","126403530838913024","Tue Oct 18 21:05:24 +0000 2011","Is it JUST a coincidence that @Apple named their virtual assistant after Tom and Katie's robot daughter?"
"microsoft","irrelevant","126773055816085504","Wed Oct 19 21:33:46 +0000 2011","#Termine am 20. Oktober ++ #ADVA, #Nokia und #Microsoft öffnen ihre Bücher http://t.co/aoZoNUKf"
"google","positive","126491689396338688","Wed Oct 19 02:55:43 +0000 2011","goodbye Bump ... #Google #ICS"
"microsoft","neutral","126728328358014980","Wed Oct 19 18:36:02 +0000 2011","#Microsoft Excel Tips: How To Alternate the Color Between Rows #tips http://t.co/WJWREFjJ"
"google","irrelevant","126492248547405825","Wed Oct 19 02:57:56 +0000 2011","Pqp! Icecream Sandwich tá muito foda! Hail #google #ICS #android 4.0"
"google","neutral","126526838251065344","Wed Oct 19 05:15:23 +0000 2011","it's in the curve baby http://t.co/ORDg1z2F #google #nexus #android #samsung"
"apple","negative","125701785540235264","Sun Oct 16 22:36:55 +0000 2011","Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!"
"apple","negative","126014999444467712","Mon Oct 17 19:21:31 +0000 2011","I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks."
"google","irrelevant","126535062148759552","Wed Oct 19 05:48:04 +0000 2011","Ho come l'impressione che la recente evoluzione di #facebook abbia creato un ulteriore solco con #google+ ...la vittoria finale??"
"apple","positive","125978568726560768","Mon Oct 17 16:56:46 +0000 2011","4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!"
"apple","positive","126323785145126912","Tue Oct 18 15:48:32 +0000 2011","@apple..good ipad"
"google","irrelevant","126490790150144000","Wed Oct 19 02:52:09 +0000 2011","O android 4.0 Ice Cream Sandwich agenda de contato esta parecendo o windows phone 7 #google #android"
  #Microsoft haalt uit omdat zelf falen op mobiele markt?"
"microsoft","irrelevant","126579540070907904","Wed Oct 19 08:44:48 +0000 2011","CEO Microsoft: Kami Beruntung Tak Akuisisi Yahoo http://t.co/Viy6W6Z0 
"twitter","irrelevant","126877589955543040","Thu Oct 20 04:29:09 +0000 2011","Ella dice que yo soy su Niño del #Twitter *-----*"
"apple","neutral","125927533614084097","Mon Oct 17 13:33:58 +0000 2011","IHS: iPhone 4S shows key design and component changes. http://t.co/UxfA8Ukg  @apple #apple #iphome4S #ios5"
"google","irrelevant","126498266799013888","Wed Oct 19 03:21:51 +0000 2011","@.brown45235: vibro http://t.co/uoIfnklJ #gnu #gome #google #hadopi #health ... http://t.co/V690lfLS"
"apple","positive","125794931439702016","Mon Oct 17 04:47:03 +0000 2011","I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's"
"apple","neutral","125824709421039616","Mon Oct 17 06:45:23 +0000 2011","@apple and @nintendo need to partner up for the app store"
"apple","neutral","126012004312956928","Mon Oct 17 19:09:37 +0000 2011","#Steve #Jobs #Tribute iPhone 4S Cases Now Available #iphonecases
"apple","neutral","126283761754185728","Tue Oct 18 13:09:29 +0000 2011","@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files."
"google","irrelevant","126504863369670657","Wed Oct 19 03:48:04 +0000 2011","#android 4.0 нужен #google чтобы объединить телефонную и планшетную версии в одну."
"apple","negative","125641051531784192","Sun Oct 16 18:35:35 +0000 2011","RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore."
"google","neutral","126497288301457408","Wed Oct 19 03:17:58 +0000 2011","Samsung Galaxy Nexus - the new official Google smartphone with Android 4.0 ""Ice-Cream Sandwich"" http://t.co/S8hSL06q #Google #Android"
"microsoft","neutral","126604828150480896","Wed Oct 19 10:25:17 +0000 2011","RT @MahimaKurra: @CloudNewsIndia #Microsoft Announces #Open Source based #Cloud Service http://t.co/MtK3XZ2l"
#icecreamsandwich #googland #google #android #ics"
"microsoft","neutral","126731759646810113","Wed Oct 19 18:49:40 +0000 2011","#Microsoft bringing #touchscreens to walls, clothes, and more http://t.co/bmQf5wEx #tech"
"twitter","irrelevant","126874482798370816","Thu Oct 20 04:16:48 +0000 2011","[10/20]何がどうすごい！？ Android4.0の新機能！ ⇒ http://t.co/BUGFa8Xj #twitter"
"twitter","irrelevant","126863538626109440","Thu Oct 20 03:33:19 +0000 2011","[aa] , suavi bando de cornos & cornas , nun desejo boa noitte pra min , uma maldição pra voçs viciados en #Twitter , haha ++"
"google","negative","126486634458914816","Wed Oct 19 02:35:38 +0000 2011","The face recognition unlock would be cool if it works. #android #google #icecreamsandwich"
"twitter","neutral","126879759866142720","Thu Oct 20 04:37:46 +0000 2011","Nite #twitter"
"google","neutral","126492985834733568","Wed Oct 19 03:00:52 +0000 2011","Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ"
"twitter","neutral","126881736364785664","Thu Oct 20 04:45:37 +0000 2011","My #twitter age is 1 year 65 days 18 hours 47 minutes 24 seconds. Find out yours at http://t.co/tQMSBDrx #twittertime"
"google","negative","126503098071007232","Wed Oct 19 03:41:03 +0000 2011","#Google introduce new Android tablet called 'Ice Cream Sandwich'? I'm a #Singaporean, and I'm (very) confused."
"google","irrelevant","126487454797668353","Wed Oct 19 02:38:53 +0000 2011","Settlement with Multiple Plaintiffs: The Role of Insolvency pdf ebook:  http://t.co/YEl8Pq4O #google"
"apple","neutral","125969677997453312","Mon Oct 17 16:21:26 +0000 2011","Over the weekend, @Apple sold more than 4,000,000 iPhones. That’s about 16 iPhones sold every second."
"twitter","neutral","126873786715873280","Thu Oct 20 04:14:02 +0000 2011","I don't know why people choose to talk to me on #Twitter! .when you have my number ..!!!!"
"google","irrelevant","126512053660827648","Wed Oct 19 04:16:38 +0000 2011","グーグルと韓国のサムスン電子、スマートフォンの新機種「ギャラクシー・ネクサス」を１１月に世界で順次発売すると発表。４・６５型の有機ＥＬ画面を採用。日本ではＮＴＴドコモが発売　#keizai #sumaho #google　　http://t.co/h822eCym"
"google","irrelevant","126491323774672896","Wed Oct 19 02:54:16 +0000 2011","viva #Microsoft o #google para e copiar a #apple e copia o #wp7 de tao bom que é. Incrivel como a interface metro esta ali,"
"google","neutral","126508842367463424","Wed Oct 19 04:03:53 +0000 2011","#Google springs #IceCreamSandwich on Samsung #GalaxyNexus smartphone. Android tablets soon? http://t.co/yyU5q0I7 (TabTimes)"
"apple","negative","126084068298334208","Mon Oct 17 23:55:59 +0000 2011","@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone"
"google","neutral","126527760662413312","Wed Oct 19 05:19:03 +0000 2011","Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/3SvjOtjT"
"google","positive","126494100252925954","Wed Oct 19 03:05:18 +0000 2011","#ICS is Sick, good work #google team"
"google","neutral","126504910844989440","Wed Oct 19 03:48:15 +0000 2011","#Google #Android #ICS #IceCreamSandwich"
"microsoft","neutral","126677403480231937","Wed Oct 19 15:13:41 +0000 2011","Are you an digital expert? Or an online amateur? - http://t.co/oizGNXGT #Microsoft"
"twitter","neutral","126854358817181696","Thu Oct 20 02:56:50 +0000 2011","Log off #Facebook On #Twitter , But I Think i'm bout to going to sleep..."
"apple","neutral","126003746135224320","Mon Oct 17 18:36:48 +0000 2011","RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters"
"apple","neutral","125992594395250688","Mon Oct 17 17:52:29 +0000 2011","Smart as hell. The Great Tech War Of 2012. http://t.co/0O1CfCIZ  Fab Four: @apple @google @amazon @facebook via @kvox #mustread"
"google","neutral","126503683142852608","Wed Oct 19 03:43:23 +0000 2011","#Android #Google Samsung Galaxy Nexus hands-on roundup http://t.co/RE1EnpaU #DhilipSiva"
"twitter","irrelevant","126881008002940928","Thu Oct 20 04:42:44 +0000 2011","#CHISTE : EN QUE SE PARECEN LOS PITUFOS AL #TWITTER ? R= EN QUE LOS 2 TIENEN EL PAJARO AZUL XD"
"twitter","irrelevant","126867015620239360","Thu Oct 20 03:47:08 +0000 2011","Saalee puee iaa me voi salee  #twitter asta mañana"
"apple","positive","125960325437722624","Mon Oct 17 15:44:16 +0000 2011","@iancollinsuk @apple I like what you did there...!"
"twitter","neutral","126870807191363584","Thu Oct 20 04:02:12 +0000 2011","GN #twitter off."
"apple","negative","126408864387182593","Tue Oct 18 21:26:36 +0000 2011","I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple"
"microsoft","irrelevant","126647390282326017","Wed Oct 19 13:14:25 +0000 2011","BREKEND: #Microsoft en #Linux nu beiden in de aanbieding!  http://t.co/oyeqR80p"
"microsoft","neutral","126748764869378048","Wed Oct 19 19:57:15 +0000 2011","RT @aislyngreene: #Microsoft wants to transform your hand into a touchscreen: http://t.co/an3bmArc via @AddThis"
"microsoft","negative","126558437017530368","Wed Oct 19 07:20:57 +0000 2011","#microsoft #SBS 2011 disabling third party software #updates via #gpo"
"twitter","neutral","126876733877133312","Thu Oct 20 04:25:45 +0000 2011","you got 18 mentions go click on them , run , run , run :::::::: only 1 new ::::: ha ha ha ha #Twitter was kidding with u #Twit2alsh"
"apple","neutral","126343124174901248","Tue Oct 18 17:05:22 +0000 2011","is it just me or do other people miss the iPod symbol on the iPhone? I had the first iPod, it's what I relate to @apple #ios5 #nostalgia"
"google","neutral","126489950614073345","Wed Oct 19 02:48:48 +0000 2011","Video of livestream of the Google/Samsung announcement froze. Damn my slow internet connection. #Google #Samsung"
"google","neutral","126493335518068736","Wed Oct 19 03:02:15 +0000 2011","RT @charlieroffe: Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ"
"google","irrelevant","126505070098518016","Wed Oct 19 03:48:53 +0000 2011","#Google #Android os4.0発表会内容!! http://t.co/qseGK2Zy"
"twitter","irrelevant","126868539784183808","Thu Oct 20 03:53:11 +0000 2011","HAHAHA, éee ne pelo #twitter, até #garotanachuva canta beeem, #kkk,!  voo grava uma  shamada de vooz pra voce ouvir! tenho mt sucesso ! #kkk"
"apple","negative","126407767132078082","Tue Oct 18 21:22:14 +0000 2011","good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb"
"google","neutral","126499307284217856","Wed Oct 19 03:25:59 +0000 2011","So #Google #Droid is built (in part) using the bouncy castle C# api. C# is a  Microsoft programming language. +1 for all you #Linux Fanboys"
"microsoft","irrelevant","126677325008994306","Wed Oct 19 15:13:22 +0000 2011","Wyszukuj jak Anja Rubik (albo Colin Farrell) z #Microsoft http://t.co/1KHSfK8k"
"apple","neutral","125983179877253120","Mon Oct 17 17:15:05 +0000 2011","Go big or go home @Apple users - here are some apps that make your #4s iPhone ""s-s-super"" http://t.co/t74BQyim via @mashable - MS"
"apple","irrelevant","126054568273518592","Mon Oct 17 21:58:46 +0000 2011","@Apple Mooi systeem hoor dat films huren, t zou alleen leuker zijn als je ze ook werkelijk kan bekijken!!! #NAAIDOZEN http://t.co/Qg0RYdVX"
"microsoft","neutral","126725918629695489","Wed Oct 19 18:26:28 +0000 2011","RT @E2EVC: #Microsoft #SCVMM #2012- Session by @virtualfat - all u need to know about the new 2012 version. #e2evc Register http://t.co/ ..."
"google","neutral","126529111819681792","Wed Oct 19 05:24:25 +0000 2011","#SEO Tip:Make sure that your important keywords have high keyword density in your pages #google #bing #yahoo"
"apple","irrelevant","125485687339352064","Sun Oct 16 08:18:13 +0000 2011","@Le_M_Poireau Mais moi je voudrais pas que @apple donne mon fichier @LaLibreBe. Marre d'être spammée par les journaux désespérés."
"google","neutral","126517558152134656","Wed Oct 19 04:38:31 +0000 2011","RT @BuzzzIt: BuzZz...: Google Wallet Introduction Video http://t.co/Q00gYwQH #Google #Wallet"
"twitter","irrelevant","126869515983257600","Thu Oct 20 03:57:04 +0000 2011","Los 10 nuevos mandamientos de #Twitter http://t.co/1B8iNhTV @entrebits_com"
"twitter","irrelevant","126867765343686656","Thu Oct 20 03:50:07 +0000 2011","Lite para que sirve despues de todo si tengo a #Twitter"
"apple","neutral","126040050441011200","Mon Oct 17 21:01:04 +0000 2011","iPhone 4S First Weekend Sales Top Four Million: http://t.co/Dm4acTYv via @Apple themselves. Big sales for the new phone."
"google","neutral","126509135842914304","Wed Oct 19 04:05:03 +0000 2011","Newest version of my (and @latc214's) phone (and a new version of Android) announced today. http://t.co/7acjrKIN #nexus #google #samsung"
"twitter","positive","126862124201947136","Thu Oct 20 03:27:42 +0000 2011","This twitter shit is funny and entertaining ... I haven't did shit all day but my fingers are hurting #twitter"
"twitter","neutral","126862726311059457","Thu Oct 20 03:30:05 +0000 2011","gooodnight #twitter"
"apple","negative","125956505768960000","Mon Oct 17 15:29:05 +0000 2011","Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, ""I can't actually help u, just direct u back to the web"""
"twitter","irrelevant","126869213980786688","Thu Oct 20 03:55:52 +0000 2011","A mi #twitter le pica."
"microsoft","irrelevant","126652025181179904","Wed Oct 19 13:32:50 +0000 2011","Programa de Estágio Microsoft - Inscrava-se ou Indique para um amigo: http://t.co/r1aVtYOf #estágio #Microsoft"
"apple","neutral","125498684401135616","Sun Oct 16 09:09:52 +0000 2011","The battle of voice controlled AI platforms. If they were mobile OS ind - same q's as in IE antitrust case in EU? Vlingo v @google v @apple"
"google","positive","126516304336257025","Wed Oct 19 04:33:32 +0000 2011","#ThingsWeAllHate that person that acts like they know every fucking thing bitch you not #Google"
• Go to Sleep &lt;3
"google","neutral","126501463663976448","Wed Oct 19 03:34:33 +0000 2011","#google #IceCreamSandwich #Samsung #Updates #Android | 
"google","positive","126488933772169216","Wed Oct 19 02:44:46 +0000 2011","RT @Mrgareth: ""Top Three 'playing nice' scores were #Google, #Salesforce and #Xero"" in @itnews_au ""Which #Clouds Play Nice"" report: http ..."
